tweet,label
"I got to speak to 
 on the phone yesterday. I’ve spoken to a lot of politicians In my time but Charlie is truly patient and kind. (He also has a 100% pro-choice voting record!)",1
"Anyone tempted to compare abortion to the Holocaust should think of Simone Veil, author of the 1975 law legalizing abortion in France, and a Jewish Auschwitz survivor. She said her experience made her pro-choice, because she knew what being denied ownership of your body means.",1
"IF YOU'RE A WOMEN LIVING IN MICHIGAN, ARIZONA, KANSAS AND MISSOURI, GET OUT AND VOTE FOR DEMOCRATS! PRO-LIFE IS A CHOICE! PRO-CHOICE IS A CHOICE, BUT YOUR BODIES SHOULD NEVER BE CONTROLLED BY THE STATES! 

#VOTEBLUE BECAUSE WOMEN'S RIGHTS ARE HUMAN RIGHTS!",1
"If you’re looking for hope in the midterms, look no further than today’s abortion protections vote in Kansas.

Kansas is a solid red state and they upheld the right to abortion access with nearly a 2/3 pro-choice vote.",1
Can the GOP send Matt Gaetz on a cross-country campaign in swing districts to keep giving that speech about fat and ugly pro-choice women?,0
"Jon Stewart is all veterans, patriots, and pro-choice Americans who actually care about our fundamental freedoms right now.",1
"We are a group of Gen Z members ready to expand our Democratic majorities. We are the most pro-choice generation, and will vote blue up and down the ballot. 

Can you retweet, follow, and spread our message to get us to 75k today?",1
"COUNTERPOINT: Maybe the Kansas result isn't surprising at all when you consider the vast majority of the country is pro-choice.

Maybe every Democrat in every state should unapologetically make abortion rights the centerpiece of their campaign. #maddow",1
"How would an abortion referendum, like Kansas, go in Indiana? Well, data suggests something like this. I estimate all 9 of Indiana’s Congressional districts would have voted pro-choice. This includes getting 81% in Marion Co., 63% in Hamilton Co., and winning a few rural counties",1
"Despite knowing it could harm me politically, I have been vocal about reproductive rights since early in my campaign & marched in pro-choice marches. I did the right thing & just like Arizona, Iowans will show up at the polls to vote for candidates that will protect their rights.",1
"If you look at a 17-point pro-choice landslide in Kansas and decide that Democrats should adopt a moderate, evasive position of conflict avoidance on abortion, you are probably either:
-one of the dumbest people on the planet
-a highly paid Democratic consultant",1
"The Democrats used to say Abortion should be ""safe, legal, and rare.""

Now, radicals like 
 want it on demand and up to BIRTH.

She's out of step with even the far-left on abortion.

Katie isn't pro-choice. She's pro-death.",0
Happy sunny Sunday from southern NY where we cheer the Kansas pro-choice voter win. Sharing a selection from this week’s garden offerings. I’ve grown to really love zinnias #FlowerReport,1
"I only seldom check my mail so this is late, but really happy that a total stranger pro-choice activist in PA took the time to handwrite a postcard. I got you homie, we did it! #PostcardsToVoters",1
Happy Sunday to all the “Pro-Choice” voters in Kansas sitting in churches with “Pro-Life” signs still on their lawns.,1
"60% of Ohioans consider themselves pro-choice.

Mike DeWine knows his position on abortion is cruel, extreme, and out-of-step with the majority of the rest of us. 

Ohio voters deserve better and we deserve to know who and what Mike DeWine really stands for.",1
"Women #EnoughIsEnough! Republican State Legislatures and Governors are passing extreme laws that adversely affects you, your daughters & your female friends.

Don't live in a state that is for FORCED BIRTH and CRIMINALIZES DOCTORS. Vote for Pro-Choice Candidates at the Midterms.",1
"I’m running on the platform of:

Anti-corruption 
Pro-science 
Pro-choice 

I’m the common-sense candidate, and I hope I’ll have your vote on November 8th.",1
"The Biden administration wants to strengthen our rights. But to achieve this in Republican States, we need to elect Democratic Governors.

Your rights are under threat in Republican states:
- Reproductive pro-choice rights
- Rights to contraception
- LGBTQ+ rights
- Voting rights",1
"New issue of Revolution Newspaper!

-Bob Avakian: Reform or Revolution
-#UkraineWar
-Vicious anti-abortion laws & the fight for #AbortionRights
-#KetanjiBrownJacksonHearing 
+more!

WHAT's happening? WHY's it happening? WHERE are the interests of humanity?",1
"During the weekend, a video claiming to show Ukrainian soldiers shooting Russian prisoners of war has gone viral.
We've analysed the video and investigated the events around a dairy farm, SE of #Kharkiv.
Here our findings: 

#Ukraine #Russia #UkraineWar",1
THREAD: Help is urgently needed in a small city of Chop in western #Ukraine. The city is safe & located closely to the Hungarian border. Many animals are starving due to locals not having enough money. Situation is critical. #UkraineRussiaWar #UkraineRussia #UkraineWar #Stopwar,1
"Militant Feminist Group Had Shrine to Goddess of Death, Say Police 

#WomensRightsAreHumanRights #Femicide #MachistaNoMas #NiUnaMas #NiUnaMenos #GirlsArePeople #NoEsBasura #WomensRights #WarOnWomen",1
"When will abortion bans stop? The #oklahomaabortionban sends a clear message. To that I say, it’s my body. It’s my choice. Stop trying to exert dominance over others in the name of saving a life.

#endabortionbans #womensrightsarehumanrights",1
Happy Sunday! One week till Mother’s Day! Let’s honor all the moms and daughters out there and fight for their right to control their own bodies! #MothersDay2022 #SundayMorning #Women #WomensRightsAreHumanRights,1
Women's rights are human rights! We must vote in mass to elect Democrats so H.R.3755 - Women's Health Protection Act of 2021 can pass the Senate & become law. #WomensRightsAreHumanRights #abortionishealthcare,1
Sturgeon is a disgrace. Since they have been in charge we have gone backwards. Coming out with pish like this makes me wonder if they have been paid off or if it's personal. Either way it's bad news for Scotland #WomensRightsAreHumanRights #SexMatters #RespectMyX #RespectMySex,1
"Wondering what will happen if Republicans gain the majority and McConnell gets rid of the filibuster (because he will)?

Republicans are obsessed with controlling female bodies. 

#abortionrights #WomensRightsAreHumanRights",1
"American women, they are coming for our freedom. We are nothing but a vessel for them to control. We must get out the vote like our lives depend on it…BECAUSE THEY DO!
#womensrightsarehumanrights
#wewillnotgoback",1
"The consequences of this decision, as it stands, will be severe, not only for women, but for our society as a whole. #WomensRightsAreHumanRights",1
"I am running for NC State Senate
 
I pledge to protect and defend Women’s Reproductive Rights.
 
Governor Cooper has had to veto more bills than any other Governor in North Carolina history. We must protect the right to choose 

#WomensRightsAreHumanRights",0
To all those men who are sitting by quietly as women are being stripped of a basic human right. #WomensRightsAreHumanRights #MyBodyMyChoice,1
"Extinction Rebellion #XR 
Climate change was not exciting enough for them, so they've had to diversify into harassing women
#WPUKWithWomen #Bristol #WomensRightsAreHumanRights #RespectMySex #PregnancyandChildbirth #womenwontwheest #WPUK",1
"Protecting #WomensRights is & will forever be a top priority! My speech to the #PAHouse last year on the issue was the same then as it is now! 

#wewontgoback #WomensRightsAreHumanRights #MyBodyMyChoice #RoeVWade",0
I’m not sure about you but I honestly don’t care who leaked the SCOTUS draft. Finding them should not be a priority…Stopping this insanity should be! #abortionrights #RoeVWade #WomensRightsAreHumanRights,1
"The thing, Justice Alito, is that if something is *not* written in the Constitution…you’re supposed to assume it’s a right retained by the people. 
#SCOTUS #AmGov101 #WomensRightsAreHumanRights",1
"My body, their choice is NOT OK with me 

#SCOTUS #MyBodyMyChoice #AbortionIsHealthcare #AbortionIsEssential #abortionrights #RoeVWade #RoeVsWade #ProtectWomensRights #prochoice #WomensRightsAreHumanRights #bodilyautonomy #ElectionsHaveConsequences",1
As a woman today I am feeling so many emotions. I am heartbroken. I am scared. I am enraged. #WomensRightsAreHumanRights,0
"Do not go gentle into that good night.
Rage, rage against the dying of the light.

We rise against injustice. We rise with righteous wrath against injustice.

#ResistanceUnited
#RoeVWade 
#SupremeCourt
#VoteBlueToSaveAmerica 
#WomensRightsAreHumanRights",0
This is so wrong and unfair. You can't make me have a child if I don't want one. Especially if I was raped #RoeVWade #MyBodyMyChoice #WomensRightsAreHumanRights,1
"Abortion should be legal and easily accessible to women, no matter the reason or circumstance. Women should feel safe and have freedom of choice without question, especially when it comes to their own bodies and future. Women deserve better! 

#WomensRightsAreHumanRights",1
Typical woman produces 1 egg per month with a 3-5 day window of fertility. Once pregnant does not produce another egg for some weeks after pregnancy ends. Typical man produces 15million sperm per ml of ejaculate. Contraception responsibility for who? #WomensRightsAreHumanRights,0
"Listen to where 
 and 
 would like to take Canada. Back to for-profit healthcare and no choice. That's not freedom it's control over our bodies #WomensRightsAreHumanRights",1
"when it’s time to stand up for women’s rights, Conservatives say shut up! 

remember, Pierre Poilievre voted AGAINST Gay Marriage 

we know where this is going! far-right and it’s hate against minorities 

#WomensRightsAreHumanRights #LGBTQ #BLM #Canada",1
"I had a safe, legal abortion. Why is irrelevant. I am healthy and have a second kid because of it. #AbortionIsHealthcare #WomensRightsAreHumanRights",1
"Another reminder of how little Putin cares about human rights, in his own country or anywhere else. 

To the women in Russia and Ukraine, and all around the world, who courageously stand up and speak out: we see you & we are with you. #IWD",1
"Vice President Harris embraces calls for an international war crimes investigation of Russia over its invasion of Ukraine, citing the “atrocities” of bombing civilians, including a maternity hospital.",1
"I think the Democrats have been awakened, I think the American people have been shaken, I think a sleeping giant has just woken up. Watch out, Republicans, you're going to take the biggest defeat in history. 
My American friends, Vote in November. #WomensRightsAreHumanRights",1
"Heartbreaking story that will become more common in the years to come under a christian fundamentalist theocracy. We can not let Deuteronomy & Leviticus become the law of the land. 
#ResistanceUnited #WomensRightsAreHumanRights",1
"I’m blocking a whole bunch of jackass misogynists today. I have no desire to banter with you over a basic human right to bodily autonomy. So, just go ahead & keep on scrolling, motherfucker; I ain’t playing today. #RoeVWade #AbortionIsHealthcare #WomensRightsAreHumanRights",1
"At 40, I’ve known countless women who have had to have an abortion, myself included & can count on 1 hand the ones who have not. If you don't know many people with uterus' who have had an abortion, it's bc they don't trust you enough to tell you. #WomensRightsAreHumanRights",1
"The possibility that the US Supreme Court may overturn 'Roe v Wade' and abolish women's rights to abortion is like something out of #TheHandmaidsTale. #AbortionIsHealthcare 
#WomensRightsAreHumanRights",1
"TODAY at 5pm, join a local #BansOffOurBodies rally to protect reproductive rights. 
Pledge to act: 
#WomensRightsAreHumanRights #RoeVWade #AbortionIsHealthcare",1
"Dont give me the weak argument that it's a US thing. It's not.

In Canada, right now. Men waging a war on women's right to choose what happens with their own bodies.

#NeverVoteConservative #WomensRightsAreHumanRights",1
"So, I was 12 years old before birth control was legal.
13 before abortion was legal. #RoeVWade. 
32 when that was upheld by #SCOTUS.
37 when the Morning After pill was approved;
46 when it became available over the counter.
And now, 30 years later…

#WomensRightsAreHumanRights",1
"Abortion isn’t the right topic to be discussing — though it’s politicized to inflame voters. 

The real question is: do women have equal rights for bodily autonomy — the same as men. 

The answer is YES. 

The rest is no one else’s business. 
#WomensRightsAreHumanRights",1
"GOP Senator Mike Braun of Indiana said he would be open to SCOTUS overturning Loving v. Virginia, which outlawed bans on interracial marriage nationwide.

The Supreme Court’s apparent decision to depart from decades long precedent is terrifying. 

#WomensRightsAreHumanRights",0
"Pocahontas is trending because racist white men are afraid of powerful women. 
#stopbeingracist #ElizabethWarren #MyBodyMyChoice 
#RoeVWade 
#WomensRightsAreHumanRights 
#PocahontasWasaPowerfulWoman",0
"Thrilled to protest peacefully yet powerfully with my fellow women, men and children who actually care about women and believe we shouldn’t be relegated to 2nd-class citizenship. “We must now be ruthless” #RoeVWade #WomensRightsAreHumanRights #Denver",0
"“There’s a special place in hell for women who don’t help each other.” -Madeleine Albright
#AbortionIsHealthcare #abortion #abortionrights #amyconeybarrett #RoeVWade #SCOTUS #RBG #WomensRightsAreHumanRights",1
"Been a long time since I was in Sarasota for political work. Honored to be here for 
 -- talking about what will be the defining issue of this cycle, and perhaps many more to come.

She's our best shot to win this critical race.

#WomensRightsAreHumanRights",1
"Senator Marco Rubio is useless. He has nothing useful to do. 
Companies that have vowed to pay travel costs for their FL-employees to access abortion services will continue to do what is right for employees and their business.
#VoteBlueToProtectWomen 
#WomensRightsAreHumanRights",1
"So, a bunch of men think that even an unviable fetus is worth killing the woman carrying it. This is a special kind of sick. #WomensRightsAreHumanRights This is not about fetuses. This is about devaluing and hating women.",1
"I will not be quiet while American Democracy falters and the darkness of injustice, tyranny, oppression, and ignorance slithers across the country. I might not be able to march, but I can speak and I can #vote.
#DemocracyNotAutocracy
#WomensRightsAreHumanRights
#DemCast",1
"Religious zealots burned women they perceived to be witches and called them heathens and heretics.This is like the denial of women’s rights by Republicans and Evangelicals, the heretics, heathens and zealots of today. 
#BlueVoices 
#WomensRightsAreHumanRights 
#MyBodyMyChoice",1
"This sign says it all. You're not pro-life, you're just pro-birth. Care for the women's right to live their life first. #EqualityForAll #WomensRightsAreHumanRights",1
Just wrapped up attending an exciting press conference to support Roe v Wade and women's rights. I had the pleasure of signing on as an AZ House LD17 candidate. #WomensRightsAreHumanRights,0
"A woman should be the boss of her own #coochie, not anyone else. #WomensRightsAreHumanRights 
Wish more men would get involved.",0
"1/6 My school is fully captured by the #TransCult. As I’m able to differentiate fact from fiction, I often find myself standing alone against the madness.

#GenderWoo #GenderWooWoo #SexMatters #SexNotGender #WomenWontWheest #WomensRightsAreHumanRights #WomensRights #WeWillBeHeard",0
You can’t put women back in the dark ages. We will revolt! There will be no rest for those who seek to subjugate women! Justice for women is long over due. We are not chattel that you breed and feed. #WomensRightsAreHumanRights #FreshResists,1
"Heading out to march. Here is my sign, front and back. PLEASE get to a march and show solidarity for people's rights. They won't stop at abortion. #women #WomensRightsAreHumanRights #WomensMarch",1
"If you think physical intimidation, assault, targeting opponents' employers and sending women death and rape threats are acceptable as long as it's your side doing it, you support those things, full stop. 

If you think history will be kind to you, think again. 

#LetWomenSpeak",0
"Standing room only in the symposium for Women in Leadership in Psychiatry: glass ceiling or myth. This audience is ready for change now, no one wants another generation of women psychiatrists held back #RANZCP2022 #LetWomenSpeak",0
"Very telling GQP.
Very telling indeed.
They want to force Women to have babies but say a big fat no for those babies having formula once they are born.

They just care about making women suffer & blaming everything on the Dems
#WomensRightsAreHumanRights 
#OneV1 
#DemVoice1",1
"Women speaking up for their basic rights under the UK’s Equality Act 2010?

Enough to get you a Twitter ban! 

The patriarchy is alive and well

#WomensRightsNetwork
#LetWomenSpeak
#WomensRightsAreHumanRights",1
"81 women killed in 28 weeks, all of them by men. The Observer and Femicide Census’s End Femicide campaign is massively important. #EndFemicide #KPSS #WomensRightsAreHumanRights #NoToSelfID",1
"We CANNOT afford to let the #GOP win. Nothing short of our lives are at stake. We must FIGHT with every breath, with ALL the strength we have, and more. Not fighting is letting them win. #HumanRights #LGBTQ #vote #VoteBlueToSaveDemocracy #WomensRightsAreHumanRights",1
"To the usual suspects commenting on a subject which they don't seem to understand: It's called PRO CHOICE for a reason. It's about the right to choose - not meant as an obligation to have abortions 24/7. Gtfu! 

#ONEV1 #wtpBLUE #WomensRightsAreHumanRights",1
"Everyone needs to focus on Eliminating All Forms of discrimination against women & girls, CEDAW #WomensBillofRights only then will women be emancipated. 

 

#Violence 
#MeToo 
#WomensRightsAreHumanRights",0
Let’s all try and join the group for the sake of answering the last question. It will piss off the moderators #SexNotGender #WomenWontWheesht #RespectMySex #WomensRightsAreHumanRights,1
"I'm just going to say it: 
I think most of these #forcedpregnancy GOP dudes are pathetic in bed. Obsessed with bodies they can't have consentually, they want control, to force their way in. 
No, means NO!
Get OFF of us!
#BansOffOurBodies 
#WomensRightsAreHumanRights 
#WarOnWomen",1
Good morning #Arizona we need to get our young voters mobilized this #Midterms2022 we have too many issues that affect young voter from #WomensRightsAreHumanRights to #VotingRights we cannot be complacent in November we must #VoteBlueIn2022,0
"Hey Texas - perhaps the lives of children who are actually alive should warrant more attention/laws/regulations than an embryo in someone’s uterus!
An embryo can live 30 yrs in a freezer. A baby cannot!
Make sense?
#WomensRightsAreHumanRights",1
"Dentist Şeyma Biran (64) was found murdered with a knife 3 days ago in her office
In #Turkey, 149 women have been killed since the beginning of 2022.

#WomensRightsAreHumanRights #WomensRights 
#stopfeminicides #seymabiran 
 #حقوق_المرأة #تركيا",1
"Amy Coney Barrett suggests we can easily give up our kids for adoption after being forced to gestate them for 9 months. No lasting damage to us

Christian cult handmaid says what now?

Her casual cruelty is gutting

The religious right has weaponized a woman to destroy women",1
I don't believe it's optimal to have serial-rapist Brett Kavanaugh calling the shots on women's reproductive rights. Do you?,0
"Listening to 
 talking to 
 & 
 So sophisticated, brave, articulate, strong & right. “This transcends politics. It’s about human dignity”. May this next generation of women achieve structural change for all at State & Federal level.",0
"Decades of relentless Republican attack on women’s health and constitutional rights have put #RoeVWade squarely in danger. 

Our oath to defend our Constitution and our democracy requires that Congress #RestoreTheVote.",0
"Well, with the tenor of SCOTUS on women’s rights today, Dems now have a shot in the mid-terms.",1
"if you’re going to shows alone please please be careful, keep in contact w a friend/family back home! be aware who you’re meeting up with, the world is scary especially for young women, we need to look out for each other. something doesn’t seem right? speak the fuck up.",0
"Whatever restrictions the US Supreme Court put on a woman’s right to choose what she does with HER body, it will NOT stop abortions - it will just make them even LESS safe, it will put more women in danger
But they know that, don’t they?
#SCOTUS 
#RoeVWade",1
"Dumb Question: If women lose their right to body autonomy, does that mean the government will be able to force vaccines on everyone too?",1
The Roberts court has pronounced that racism is dead in the South so we no longer need voting rights and soon it will announce that women no longer need equal rights.,1
My heart goes out to all the young women who may have their lives irrevocably altered if the Supreme Court gives states a license to take away their right to have an abortion.,1
"Did you know that the Dem “centrists” who are protecting the filibuster are blocking gun reform, voting rights, and legislation protecting women’s rights?

And they claim they are doing all this harm to protect a Senate relic that the GOP will scuttle as soon as it gets control.",1
If a father can't demand an abortion a father should be able to stop an abortion so his child can live. Especially if a woman can force a man to pay child support even if he didn't want the child he created. Women have an out men don't how is this equal Rights.,0
Classifying women as human beings with rights and individual sovereignty in only some states should be unfathomable as policy or law.,1
"This. Why don't they get this? Do they really think the most left-leaning, liberal group of women around just up and decided to become right-wing fundamentalists at once?

As, Dr. Hilton says in this thread, it wasn't us that changed. It was what we were told we had to accept.",0
"When SCOTUS decided Roe, unmarried women had only JUST secured the right to buy birth control& fetal viability was 28wks. Now nearly every employer in America is federally require to fund birth control—including fool proof IUDs—and babies survive at 21wks.",0
Conservative Justices on the Supreme Court could overturn 50 years of precedent to take away abortion rights for millions of women across this country.,1
"The Supreme Court will strip women of their right to abortion so let's ask big pharma to crash out a male pill like they crashed out Covid vaccine and force men to take it. ""Don't tread on me!"" you say. Why not guys? Women's fertility rights are being trampled. Why not men's?",1
"That’s actually not accurate. Roe vs Wade was a popular decision in 1973 and support for women’s bodily autonomy has remained consistent. And “letting the states decide” didn’t work so well with slavery, Jim Crow and voting rights…",0
"Congress needs to act immediately.

The House passed the Women's Health Protection Act — now the Senate needs to follow our lead and protect abortion across America.

Reproductive rights are human rights.",1
"The right to safe and legal abortion is in the crosshairs of a hostile 
. 

We cannot let anti-abortion extremists bulldoze our constitutional rights. 

The Senate must pass 
’s Women’s Health Protection Act to protect abortion rights for all.",1
"Joined my 
 colleagues this morning to fight for the right to an abortion.

Women should not be punished for seeking reproductive health care.

Everyone, regardless of their zip code, MUST have access to this right.",1
"I applaud Steve Simon & the 
 leadership for taking a strong stand on defending human rights in China & around the world. The WTA is on the right side of history in supporting our players. 

This is another reason why women’s tennis is the leader in women’s sports.",1
"We cannot let politicians, those with a megaphone, get away with saying such things about women. Laila is right. 50% of the women in my immediate and extended family have had an abortion. They are NOT murderers.",1
"I've never understood this argument. After Roe is overturned Republicans will tell these single-issue voter they need to vote GOP to ban all abortions in their state/adopt criminal penalties for women and/or doctors.
I think organizing on the right will explode.",1
"“I’m not just pro-choice, I’m pro-abortion” says 
 the first woman to work in NASA mission control and long time Texas women’s right advocate. She joins me on the Clusterfucked podcast to discuss abortion politics.",1
"""Should states gain the right to force women to stay pregnant, they will turn the body against its owner, trapping a living person for the sake of a person who does not yet exist."" 
 writes",1
"Must read: 
 on her 1971 abortion and why overturning Roe would be disastrous. ""My life’s work has been about equality for all,” she writes 
. “Nothing did more to advance women’s economic status than the right to abortion.""",1
"The US is fucked up. You can cross state lines and kill people in self defense, a 15 year old can murder 4 of his class mates and a right wing mob can execute a coup attempt on the US, but the Supreme Court is worried about women's reproductive rights and their choice?",1
It really is disturbing that the GQP are on the verge of stripping women of their right to choose and media just frames it as political disagreements.,1
"Christ, social media is the worst.
For the record: I haven't had an abortion. I write passionately about abortion rights solely because of my personal experience of meeting human women and recognizing that they are people.
If you can't understand that, please fuck off.",1
"Honestly, men who aren’t being vocal about protecting women’s reproductive rights shouldn’t have the privilege of sleeping with women.",1
"Women deserve bodily autonomy!

We shouldn’t have to beg for reproductive rights from some far-right, religious zealot, Viagra eatin’ misogynistic intolerant ugly on the inside MAGAt who fears that without abortion, women will just go out and get busy with everyone but them!",1
"Break the Filibuster

One racist rule is preventing passage of:

Women’s Rights 
 VAWA, ERA, WHPA (Codify Roe V Wade)

Voting Rights
 John Lewis and the Freedom to vote Act

LGBTQ Rights
 Equality Act

Gun Reform…

#FreedomToVoteAct #LGBTQ 
#WomensRights #Fresh",1
"A woman should be able to make her own health care decisions, end of story. The case before SCOTUS threatens a long-held, fundamental right of women across the entire country. I will keep fighting in Congress to ensure the government stays out of this deeply personal decision.",1
"Am I the only one that finds it abhorrent that the SCOTUS - consisting of 6 men, 2 of them who faced accusations of sexual harassment/rape - get to decide women's rights regarding family planning and sexual health?
#RoeVWade",1
"""Do any of you men have any eggs or the possibility of carrying a fetus? How dare you talk about what a fetus wants! You have no idea."" 

Thank you 
 for always speaking up for women’s rights. 

#BansOffOurBodies #AbortionRights",1
"Daughter of ""Jane Roe"" speaks to 
 about the U.S. Supreme Court arguments: ""It's going to take away women's rights that we've had for over 50 years.what my mother also fought for all her life.""",1
"Fellow white women: Before I see any of y'all say abortion rights weren't protected because we cared to much about ""racial and/or identity politics"" I need you to answer why so many white women willingly gave up the right to abortions for the promise of upholding white supremacy.",1
"In 2019, 754 women died during childbirth in the United States.

In the same year, 89 cops died in the line of duty.

Yet the same crowd arguing that cops have the right to prioritize their own safety (at the cost of innocent lives) want women to suck it up & stop complaining.",1
"An overwhelming majority of Nevadans are pro-choice. I won’t stop leading the fight for women’s reproductive rights -- not now, not ever.",1
"Dear Women, 

You have the right to make a deeply personal decision about your pregnancy. Seek advice from your family, your partner, a doctor, a counselor, a spiritual guide, from within.

The government and political leaders have no right to tell you what you should do.",1
We can’t fight for women’s sex based rights such as the right to abortion if we can no longer define women as adult human females with sex based needs #SexNotGender,1
"Congratulations liberals and fake leftists, while you were so busy policing women for using 'terfy bigoted' language when talking about their bodies conservatives were busy taking away our reproductive rights and freedoms at alarming rates. I hate you all. You deserve hate.",1
"Reproductive rights encompasses many different issues. Yes, it is certainly a women’s rights issue. It is also a human rights issue. And women aren’t the only humans whose bodily autonomy and rights are under attack. It’s important we be mindful that inclusive language matters.",1
Y’all not talking about that Mississippi rep Supreme Court case enough. If they over turn Roe v. W Case we pretty much lose abortion right besides the states that have laws in place to protect them. This affects EVERYONE. Especially women. For the love of God please pay attention,1
"I think a fetus would probably want to not die. I dare talk about it because it’s a free country and we are allowed to debate human rights issues here. And this type of rant ignores, per usual, the tens of millions of American women who disagree w/ abortion on demand.",1
"I’m with 
—and the battle to uphold Roe is just the beginning.

We will always fight to ensure that women have the right to make their own health care choices.",1
"If you’re partying anywhere in Miami right now and you look around and there are barely any women around, you should be a bit concerned. Too many stories and pics with zero diversity - remember this moment so we can change it.",0
"GOP are increasingly the party of big government: they want to control platforms, the media, women's right to control their own body, hospitals' right to protect patients, etc.",1
"My mother would never have an abortion. She didn’t believe in it for herself. She did believe it was woman’s right to choose. She said all women should have that right and not ever be taken away from them. She was a Republican until Bush. She, then, became an Independent.",1
There’s a nonzero quantity of people who are excluded when we discuss abortion as a right of only “women” and I think they also deserve the right to bodily autonomy,1
Weird how many people who were yelling “my body my choice” all year about masks are now excited with the possibility of more reproduction rights being stripped from women,1
"Okay but we just going to act like Head Hoochie 
 wasn’t the one at a reproductive rights protest telling YT women “WOMEN ARE NOT THE ONLY ONES THAT HAVE UTERUSES”. She fights for everyone!",1
"Essential reading for Democrats “The No. 1 issue for women right now is the economy, and the No. 1 issue for Black voters is the economy, and the No. 1 issue for Latino voters is the economy”",0
"I am a huge fan of 
 on justice,eloquent here on abortion rights.But catch Emily Jashinsky from 
 with the quiet part out loud at 3mins55sec in - yes,women will die but it’s a cost benefit win. That’s what they think - no right to life for women.#AbortionRights",0
"A woman's ability to make her own decisions about her body should not be up for debate. 

With access to safe, legal abortion at stake, California remains fully committed to doing everything we can to ensure all women have access to this fundamental right",1
"Let me get this right: force women to give birth, but ignore infant & maternal mortality.

Dictate a woman's health decisions, but it's not the government's job to ensure prenatal care, child care, preschool, or paid leave.

""Sanctity of Life,"" but block action on gun violence.",1
So.Met police were present and witnessed the law being broken on several occasions last Xmas but they won’t act unless there is a complaint. Really! Have I got that right? Were present and didn’t intervene to uphold the law yet piled in on a group of women holding a vigil? What?,0
"I mourn the loss of the Supreme Court.

In Bush v. Gore, 5 Justice chose the president of their party.

In Shelby County v. Holder, the Court gutted the Voting Rights Act.

In Citizens United, it sold elections to the rich.

Now it will likely take away a women's right to choose.",1
"As SCOTUS is posed to take away women's rights to ""life, liberty & the pursuit of happiness"", the ""stench"" of Christian Nationalism hangs heavy in the air.

Authoritarians want to make all women live by their belief the soul is in that one brainless cell.#DemVoice1 #TruthBrigade",1
"Dear pro-lifers,

If you want me to believe it’s really about the right to life, I’m going to need you have the same energy for ending school shootings as you do for taking away women’s rights.",1
"McMaster’s is front and center in the charge to overturn Roe v. Wade.

As the next Governor of South Carolina, 
 will protect a woman’s right to choose.

Any bill that jeopardizes her bodily autonomy will be vetoed.

Elect Joe, for SC and for all women. 
#DemVoice1",1
"Gov. 
 is right: if we want to defend women’s health, safeguard voting rights, and protect our environment, we need to elect more Democratic governors.",0
"Seems only right . we can’t have certain women with the right to control what happens with their own bodies, and others not. Equal protection.",0
"(1/6) Like everyone, women with disabilities have a right to safety and respect. Sadly, we live in an ableist & patriarchal world where family violence against women & people with disability are too often normalised.
#RespectIs #CallItOut #16DaysCampaign #16Days #SmashTheAbleism",1
"Abortion rights are just the first step in removing women’s rights.
Next will be morning after pills and then birth control.
It’s has absolutely nothing to do with babies, it’s all about control.",1
"More than 1 billion people worldwide live with a disability. Women & girls with disabilities are 10x more likely to experience #SGBV. This International Day of Persons with Disabilities, Canada is promoting human rights & well-being for all persons with disabilities.#IDPD #16Days",0
"This truly isn’t giving What y’all thought it’d give. If these people actually cared & believed women have thé right to a violence free society, they’d do thé work. Does thé police system & their response to male violence against women really make you believe they care?",0
"Five extra CCTV cameras and some help points is a good start but will it really keep women and girls safe right across Plymouth?

Plymouth needs a proper plan and substantial actions to address women and girls’ legitimate safety concerns, and fast.",0
"If Roe v. Wade falls, more than 20 Republican-led states could immediately roll back reproductive rights altogether. 

We won’t stand for it. To women across the country: New York will always have your back.",1
"openDemocracy does such important work with these investigative deep dives into foreign spending by reactionary US-based organizations to fight against women’s and LGBRQ rights worldwide.

These orgs include Focus on the Family, the Federalist Society, and more.

Please read",1
The Women’s Health Protection Act (WHPA) will protect the right to abortion for EVERY body across the country. And that’s exactly why we need it. #PassWHPA #ActForAbortionAccess,1
"And she’s right! In a world with 18 versions of Law & Order, it is perfectly okay if there is more than ONE representation of Black women on screen in a place.",1
"Reproductive rights cannot be left up for debate.

We have to pass the Women’s Health Protection Act, and make sure that healthcare decisions like these aren’t left up to political whims.",1
"“Reclaiming the night” is a community driven march, where women of all ages stamp their authority and send a message that women have the right to walk the streets freely at any given time without being abused or killed. #ReclaimingTheNight",1
"“Black Lives Matter wasn’t about black women, it was about degenerate black criminals and the right to commit crimes without consequence.” - a wise woman #BLM",1
"Thank you 
 #WA08 for being a voice to keep the Gov out from between a woman & her doctor. 

Neither the TX nor the MS laws have an exception for incest or rape. 

These laws deprive women of the right to ""life, liberty and the pursuit of happiness."" #DemVoice1",1
"At this point the dem base is POC and immigrants and women 

And while you may be one ?

Nah kids still in cages, voting rights taken away , and Roe V isn’t small

Especially if we’ve been organizing

Yall are nasty and unkind while demanding support and 

I AM SICK OF IT",1
"Many of us have been screaming our heads off for years that the Democratic Party has always viewed abortion as an afterthought—something to put in the platform so women will shut up already, but never a priority or a right that was truly threatened.",1
"If Americans allow a women's right to abortion to be violated, many women will die. Not zygotes, which are not even babies, but many female citizens of the United States will die in unsafe abortion attempts. History has shown this to be true.",1
